likes,screen_name,text,timestamp,tweet_id,user_id,username,city
5,TequilaAng,home recovering major surgery ive discovered downton abbey addicted,2020-03-26 23:35:30,1243320705221120000,2675539112,λg,Vancouver
5,TequilaAng,home recovering major surgery ive discovered downton abbey addicted,2020-03-26 23:35:30,1243320705221120000,2675539112,λg,Vancouver
94,ahmerkarimuddin,general surgeon cant stay home people still need urgent surgery order enable look health care workers need stay at home us doctorsofbc cagsaccg cmadocs residentdocsbc residentdoctors bcdocs coronavirusbc,2020-03-22 17:40:34,1241781832573530112,930287024,ahmer karimuddin,Vancouver
2,JamesBergCanada,us hospitals primarily make money surgeries things like icu beds clearing surgery beds make space cv19 low may close cant pay people hours training cut american friends good luck remember voting nov,2020-03-22 04:43:00,1241586150160007168,245125816,james berg,Vancouver
94,ahmerkarimuddin,general surgeon cant stay home people still need urgent surgery order enable look health care workers need stay at home us doctorsofbc cagsaccg cmadocs residentdocsbc residentdoctors bcdocs coronavirusbc,2020-03-22 17:40:34,1241781832573530112,930287024,ahmer karimuddin,Vancouver
2,JamesBergCanada,us hospitals primarily make money surgeries things like icu beds clearing surgery beds make space cv19 low may close cant pay people hours training cut american friends good luck remember voting nov,2020-03-22 04:43:00,1241586150160007168,245125816,james berg,Vancouver
0,palinode,oh im fine aside pay one thousand dollars today eldest cats dental surgery realize thats twenty five british pounds still,2020-03-23 13:36:09,1242082711751147520,819430,aidan ol sacramento sam morgan,Vancouver
1,eatpraycum,allowed plastic surgery rn much time stay home recover,2020-03-23 03:32:34,1241930812133478400,522234574,ɇ ɽɏ ʉ,Vancouver
0,palinode,oh im fine aside pay one thousand dollars today eldest cats dental surgery realize thats twenty five british pounds still,2020-03-23 13:36:09,1242082711751147520,819430,aidan ol sacramento sam morgan,Vancouver
1,eatpraycum,allowed plastic surgery rn much time stay home recover,2020-03-23 03:32:34,1241930812133478400,522234574,ɇ ɽɏ ʉ,Vancouver
1,TheLukasWacker,pitcher ever needed get tommy john surgery time,2020-03-24 19:52:53,1242539904573136896,3166195196,lukas wacker,Vancouver
1,TheLukasWacker,pitcher ever needed get tommy john surgery time,2020-03-24 19:52:53,1242539904573136896,3166195196,lukas wacker,Vancouver
1,AaronStew117,forgot gnarly self leg surgery scene country oof,2020-03-27 05:10:04,1243404899481563136,52473223,mean quarantine tangerine,Vancouver
61,MacdonellSu,140 coronavirus multidisciplinary simulations week rn rt aa docs icu pacu csicu medicine surgery family practice anesthesia er thank shannonlockhart justennaidu simulation protocol fearless rt anesthesia team providencehlthpictwittercomkp0o4acr5b,2020-03-27 03:23:03,1243377969566892032,1069594923584806912,suyin macdonell md frcpc,Vancouver
0,PatrickWongEVM,emergency eye surgery today fix tear eye huge shout doctors nurses taking care throughout week restore vision feeling bit,2020-03-27 02:09:52,1243359554114482176,273679779,pat wong,Vancouver
1,AaronStew117,forgot gnarly self leg surgery scene country oof,2020-03-27 05:10:04,1243404899481563136,52473223,mean quarantine tangerine,Vancouver
61,MacdonellSu,140 coronavirus multidisciplinary simulations week rn rt aa docs icu pacu csicu medicine surgery family practice anesthesia er thank shannonlockhart justennaidu simulation protocol fearless rt anesthesia team providencehlthpictwittercomkp0o4acr5b,2020-03-27 03:23:03,1243377969566892032,1069594923584806912,suyin macdonell md frcpc,Vancouver
0,PatrickWongEVM,emergency eye surgery today fix tear eye huge shout doctors nurses taking care throughout week restore vision feeling bit,2020-03-27 02:09:52,1243359554114482176,273679779,pat wong,Vancouver
1,bronwenrules,babies still born people still heart attacks car accidents still happen people still require stitches surgeries emergency dental treatments broken bones mended chemo treatments 12,2020-03-24 18:22:01,1242517039337496576,16570442,bronwen smith,Vancouver
1,bronwenrules,babies still born people still heart attacks car accidents still happen people still require stitches surgeries emergency dental treatments broken bones mended chemo treatments 12,2020-03-24 18:22:01,1242517039337496576,16570442,bronwen smith,Vancouver
5,chantler_jaki,yes indeed think need good daily laugh gearing next round chemo family friends sending good wishes jokes belly laugh though thanks caring,2020-03-27 21:49:44,1243656476456972288,425373857,jk chantler,Vancouver
5,chantler_jaki,yes indeed think need good daily laugh gearing next round chemo family friends sending good wishes jokes belly laugh though thanks caring,2020-03-27 21:49:44,1243656476456972288,425373857,jk chantler,Vancouver
9,GillSharlene,attention med onc peeps camo seeking input impact coronavirus practice 5 min results shared womenincancer tehfem brandonmeyersmd scottrberry dokscot jouaubin neilreaumemd drcbrezden queenlaing camoprez,2020-03-31 00:03:55,1244777406407143424,1107832632,sharlene gill,Vancouver
9,GillSharlene,attention med onc peeps camo seeking input impact coronavirus practice 5 min results shared womenincancer tehfem brandonmeyersmd scottrberry dokscot jouaubin neilreaumemd drcbrezden queenlaing camoprez,2020-03-31 00:03:55,1244777406407143424,1107832632,sharlene gill,Vancouver
6,GillSharlene,coronavirus presented singular challenges cancer clinical trials strive continue operating within framework respects rights safety participants well research mandate cdncancertrials,2020-03-30 18:21:47,1244691306107916288,1107832632,sharlene gill,Vancouver
6,GillSharlene,coronavirus presented singular challenges cancer clinical trials strive continue operating within framework respects rights safety participants well research mandate cdncancertrials,2020-03-30 18:21:47,1244691306107916288,1107832632,sharlene gill,Vancouver
2,INFOFIT,raise hand use artificial sweeteners artificial sweeteners cause cancer get inside sugarfree scoop cant see hand definitely consider pretty much,2020-04-02 22:13:18,1245836734018899968,23012714,infofit,Vancouver
2,INFOFIT,raise hand use artificial sweeteners artificial sweeteners cause cancer get inside sugarfree scoop cant see hand definitely consider pretty much,2020-04-02 22:13:18,1245836734018899968,23012714,infofit,Vancouver
0,MsYouDoYou,sure people go cancer treatments pay instance,2020-03-30 21:16:59,1244735397457879040,91499010,bdble,Vancouver
6,GillSharlene,coronavirus presented singular challenges cancer clinical trials strive continue operating within framework respects rights safety participants well research mandate cdncancertrials,2020-03-30 18:21:47,1244691306107916288,1107832632,sharlene gill,Vancouver
0,MsYouDoYou,sure people go cancer treatments pay instance,2020-03-30 21:16:59,1244735397457879040,91499010,bdble,Vancouver
6,GillSharlene,coronavirus presented singular challenges cancer clinical trials strive continue operating within framework respects rights safety participants well research mandate cdncancertrials,2020-03-30 18:21:47,1244691306107916288,1107832632,sharlene gill,Vancouver
31,JacquieNlgirl,parents children cancer arent praying arent praying enough sending,2020-03-29 18:43:50,1244334469508558848,32649171,nlgirl wash hands,Vancouver
2,msbcca,recently prostate cancer surgery erection maybe,2020-03-29 03:14:38,1244100625584893952,141008909,mike,Vancouver
31,JacquieNlgirl,parents children cancer arent praying arent praying enough sending,2020-03-29 18:43:50,1244334469508558848,32649171,nlgirl wash hands,Vancouver
2,msbcca,recently prostate cancer surgery erection maybe,2020-03-29 03:14:38,1244100625584893952,141008909,mike,Vancouver
1,adymitruk,see steve jobs denial science cancer diagnosis relationship daughter treated employees dont want anything thats culture hubris flash style substance cult,2020-03-31 18:26:30,1245054882144382976,14196181,adam dymitruk,Vancouver
0,LaPrairieDenise,love making puzzles especially mom helped recover stroke battle cancer treasure conversations words wisdom passes pictwittercomvgegnu3db9,2020-03-31 11:52:11,1244955649697431552,2288609220,denise laprairie,Vancouver
0,CollagenBabe,prettyfun grab pic burrardst kits vancouver sunset vehicles first time 6 months bali2019 getting dmsooil make yvrchidog comfortable dying cancer,2020-03-31 04:59:24,1244851768850288640,17713001,moneca yardley,Vancouver
9,GillSharlene,attention med onc peeps camo seeking input impact coronavirus practice 5 min results shared womenincancer tehfem brandonmeyersmd scottrberry dokscot jouaubin neilreaumemd drcbrezden queenlaing camoprez,2020-03-31 00:03:55,1244777406407143424,1107832632,sharlene gill,Vancouver
1,adymitruk,see steve jobs denial science cancer diagnosis relationship daughter treated employees dont want anything thats culture hubris flash style substance cult,2020-03-31 18:26:30,1245054882144382976,14196181,adam dymitruk,Vancouver
0,LaPrairieDenise,love making puzzles especially mom helped recover stroke battle cancer treasure conversations words wisdom passes pictwittercomvgegnu3db9,2020-03-31 11:52:11,1244955649697431552,2288609220,denise laprairie,Vancouver
0,CollagenBabe,prettyfun grab pic burrardst kits vancouver sunset vehicles first time 6 months bali2019 getting dmsooil make yvrchidog comfortable dying cancer,2020-03-31 04:59:24,1244851768850288640,17713001,moneca yardley,Vancouver
9,GillSharlene,attention med onc peeps camo seeking input impact coronavirus practice 5 min results shared womenincancer tehfem brandonmeyersmd scottrberry dokscot jouaubin neilreaumemd drcbrezden queenlaing camoprez,2020-03-31 00:03:55,1244777406407143424,1107832632,sharlene gill,Vancouver
3,samyfromdablock,flatemate friend healthcare worker works children cancer feel uncomfortable social distancing,2020-04-01 21:23:40,1245461854664552448,144314021,lil lil big,Vancouver
2,NatalieLanovill,cancer men worst,2020-04-01 06:20:29,1245234562273173504,94900143,natalie lanoville,Vancouver
3,samyfromdablock,flatemate friend healthcare worker works children cancer feel uncomfortable social distancing,2020-04-01 21:23:40,1245461854664552448,144314021,lil lil big,Vancouver
2,NatalieLanovill,cancer men worst,2020-04-01 06:20:29,1245234562273173504,94900143,natalie lanoville,Vancouver
2,msbcca,recently prostate cancer surgery erection maybe,2020-03-29 03:14:38,1244100625584893952,141008909,mike,Vancouver
2,msbcca,recently prostate cancer surgery erection maybe,2020-03-29 03:14:38,1244100625584893952,141008909,mike,Vancouver
8,WFLBC,almost forgot supposed eye surgery april guess ill blind one eye knows,2020-03-30 16:56:58,1244669961424912384,22731900,scott graham,Vancouver
8,WFLBC,almost forgot supposed eye surgery april guess ill blind one eye knows,2020-03-30 16:56:58,1244669961424912384,22731900,scott graham,Vancouver
0,staccx3,dental surgeon oral surgeon dental oral surgery medically required performed hospital excluding restorative services ie fillings caps crowns root canals etc orthodontic services related severe congenital facial abnormalities,2020-03-31 19:28:00,1245070359390347264,260443206,stacy,Vancouver
0,staccx3,dental surgeon oral surgeon dental oral surgery medically required performed hospital excluding restorative services ie fillings caps crowns root canals etc orthodontic services related severe congenital facial abnormalities,2020-03-31 19:28:00,1245070359390347264,260443206,stacy,Vancouver
1,WFLBC,cataract surgery cancelled,2020-04-03 21:56:10,1246194807845736448,22731900,scott graham,Vancouver
6,sfergalicious,would perfect time recover plastic surgery,2020-04-03 05:28:11,1245946175833788416,24495011,sarah ferguson,Vancouver
1,WFLBC,cataract surgery cancelled,2020-04-03 21:56:10,1246194807845736448,22731900,scott graham,Vancouver
6,sfergalicious,would perfect time recover plastic surgery,2020-04-03 05:28:11,1245946175833788416,24495011,sarah ferguson,Vancouver
5,katemaddenYVR,got phone call today appointment referral bottom surgery moved next week unsure yeah lots time indeed,2020-04-01 06:35:59,1245238461352660992,281224181,kate madden,Vancouver
0,feefer,time surgery operating heavy machinery grooming eyebrows,2020-04-01 02:08:34,1245171165196193792,19494625,danielle marchand,Vancouver
5,katemaddenYVR,got phone call today appointment referral bottom surgery moved next week unsure yeah lots time indeed,2020-04-01 06:35:59,1245238461352660992,281224181,kate madden,Vancouver
0,feefer,time surgery operating heavy machinery grooming eyebrows,2020-04-01 02:08:34,1245171165196193792,19494625,danielle marchand,Vancouver
0,JoHairStudio1,help finished virtual consultation help someone really needs hair chemotherapy dming request videochat virtualconsultation jo hair studio,2020-04-01 23:41:03,1245496430527217664,2589002827,jo hair studio,Vancouver
0,JoHairStudio1,help finished virtual consultation help someone really needs hair chemotherapy dming request videochat virtualconsultation jo hair studio,2020-04-01 23:41:03,1245496430527217664,2589002827,jo hair studio,Vancouver
11,GillSharlene,excited illustrious pan lineup camoendorsed onced complimentary coronavirus webinar implications canadian cancer care register scottrberry sebastienhotte hannaradonc peakmd chris booth jessica simon pictwittercomogh9bns1z2,2020-04-08 17:58:44,1247946997438410752,1107832632,sharlene gill,Vancouver
10,GillSharlene,please join us easter monday timely relevant dialogue coronavirus cancer care landscape thank scottrberry im delighted part registration free bccancer camoprez womenincancer,2020-04-08 16:29:48,1247924616116371456,1107832632,sharlene gill,Vancouver
11,GillSharlene,excited illustrious pan lineup camoendorsed onced complimentary coronavirus webinar implications canadian cancer care register scottrberry sebastienhotte hannaradonc peakmd chris booth jessica simon pictwittercomogh9bns1z2,2020-04-08 17:58:44,1247946997438410752,1107832632,sharlene gill,Vancouver
10,GillSharlene,please join us easter monday timely relevant dialogue coronavirus cancer care landscape thank scottrberry im delighted part registration free bccancer camoprez womenincancer,2020-04-08 16:29:48,1247924616116371456,1107832632,sharlene gill,Vancouver
0,itowson,hey guess still many forms death coronavirus cured every illness people still die everything natural causes cancer heart attacks,2020-04-08 23:59:40,1248037827843108864,196275824,ian towson,Vancouver
0,itowson,hey guess still many forms death coronavirus cured every illness people still die everything natural causes cancer heart attacks,2020-04-08 23:59:40,1248037827843108864,196275824,ian towson,Vancouver
0,JoHairStudio1,matter causes hair loss whether result chemotherapy cancer treatment alopecia medications something else wigs really help look feel like,2020-04-09 22:37:22,1248379505091084288,2589002827,jo hair studio,Vancouver
0,JoHairStudio1,matter causes hair loss whether result chemotherapy cancer treatment alopecia medications something else wigs really help look feel like,2020-04-09 22:37:22,1248379505091084288,2589002827,jo hair studio,Vancouver
0,oconnor322,yes im going try grow hair long enough cancer wig dont know stage life much hair theres never better time parents died cancer mother lost hair buried wearing wig sad,2020-04-07 15:32:50,1247547890962034688,224533421,patrick oconnor,Vancouver
0,oconnor322,yes im going try grow hair long enough cancer wig dont know stage life much hair theres never better time parents died cancer mother lost hair buried wearing wig sad,2020-04-07 15:32:50,1247547890962034688,224533421,patrick oconnor,Vancouver
5,DrTFern,heres piece wrote stopping tumors freezing antigenpresenting dendritic cells could bump potency cancer immunotherapy scicomm immunology,2020-04-06 14:56:23,1247176332015886336,781617508478513152,drtfern,Vancouver
5,DrTFern,heres piece wrote stopping tumors freezing antigenpresenting dendritic cells could bump potency cancer immunotherapy scicomm immunology,2020-04-06 14:56:23,1247176332015886336,781617508478513152,drtfern,Vancouver
4,leannarosey,also add shes doctor bet shes still working every day doesnt luxury taking time lost uncle cancer last week lets remember compassionate need ever,2020-04-05 20:54:03,1246903953037516800,519170612,leanna,Vancouver
1,dianesbaker1,trump cancer embedded,2020-04-05 17:13:55,1246848553512628224,933873023257518080,diane baker,Vancouver
18,Wazir90578803,fk goin cbcnews former woman got cervical cancer guess shes still fking woman,2020-04-05 04:30:01,1246656312336736256,1116410176452489216,wazir,Vancouver
6,javocadotoast,dad brain cancer going radiation losing hair wore leather hat similar rocked shit pictwittercom4zsrlfcogf,2020-04-05 00:01:51,1246588826467749888,15044165,j home,Vancouver
4,leannarosey,also add shes doctor bet shes still working every day doesnt luxury taking time lost uncle cancer last week lets remember compassionate need ever,2020-04-05 20:54:03,1246903953037516800,519170612,leanna,Vancouver
1,dianesbaker1,trump cancer embedded,2020-04-05 17:13:55,1246848553512628224,933873023257518080,diane baker,Vancouver
18,Wazir90578803,fk goin cbcnews former woman got cervical cancer guess shes still fking woman,2020-04-05 04:30:01,1246656312336736256,1116410176452489216,wazir,Vancouver
6,javocadotoast,dad brain cancer going radiation losing hair wore leather hat similar rocked shit pictwittercom4zsrlfcogf,2020-04-05 00:01:51,1246588826467749888,15044165,j home,Vancouver
0,itowson,hey guess still many forms death coronavirus cured every illness people still die everything natural causes cancer heart attacks,2020-04-08 23:59:40,1248037827843108864,196275824,ian towson,Vancouver
11,GillSharlene,excited illustrious pan lineup camoendorsed onced complimentary coronavirus webinar implications canadian cancer care register scottrberry sebastienhotte hannaradonc peakmd chris booth jessica simon pictwittercomogh9bns1z2,2020-04-08 17:58:44,1247946997438410752,1107832632,sharlene gill,Vancouver
10,GillSharlene,please join us easter monday timely relevant dialogue coronavirus cancer care landscape thank scottrberry im delighted part registration free bccancer camoprez womenincancer,2020-04-08 16:29:48,1247924616116371456,1107832632,sharlene gill,Vancouver
0,ClaireK2018,one really saddens cancer didnt get end hope resting john,2020-04-08 05:33:34,1247759468235874304,855753675263934464,claire kennedy,Vancouver
0,itowson,hey guess still many forms death coronavirus cured every illness people still die everything natural causes cancer heart attacks,2020-04-08 23:59:40,1248037827843108864,196275824,ian towson,Vancouver
11,GillSharlene,excited illustrious pan lineup camoendorsed onced complimentary coronavirus webinar implications canadian cancer care register scottrberry sebastienhotte hannaradonc peakmd chris booth jessica simon pictwittercomogh9bns1z2,2020-04-08 17:58:44,1247946997438410752,1107832632,sharlene gill,Vancouver
10,GillSharlene,please join us easter monday timely relevant dialogue coronavirus cancer care landscape thank scottrberry im delighted part registration free bccancer camoprez womenincancer,2020-04-08 16:29:48,1247924616116371456,1107832632,sharlene gill,Vancouver
0,ClaireK2018,one really saddens cancer didnt get end hope resting john,2020-04-08 05:33:34,1247759468235874304,855753675263934464,claire kennedy,Vancouver
2,BreDub3,carlings cancer treatment,2020-04-10 05:14:11,1248479366410956800,388591811,breanne watson,Vancouver
1,taranrandhawa19,bitten cat allergic reaction insurance cover part fucked imagine cancer underinsured,2020-04-10 00:56:25,1248414498592935936,2471805458,taranrandhawa,Vancouver
2,BreDub3,carlings cancer treatment,2020-04-10 05:14:11,1248479366410956800,388591811,breanne watson,Vancouver
1,taranrandhawa19,bitten cat allergic reaction insurance cover part fucked imagine cancer underinsured,2020-04-10 00:56:25,1248414498592935936,2471805458,taranrandhawa,Vancouver
0,taranrandhawa19,oh tell waiting line get surgery sitting job given wheelchair standing job compensated stay home isnt awesome free imagine getting bitten cat insured 100000 bill,2020-04-10 00:53:12,1248413687544610816,2471805458,taranrandhawa,Vancouver
0,taranrandhawa19,oh tell waiting line get surgery sitting job given wheelchair standing job compensated stay home isnt awesome free imagine getting bitten cat insured 100000 bill,2020-04-10 00:53:12,1248413687544610816,2471805458,taranrandhawa,Vancouver
2,DFF_Lukas,laser eye surgery,2020-04-09 22:39:49,1248380123675381760,2707139538,lukas mclean,Vancouver
2,DFF_Lukas,laser eye surgery,2020-04-09 22:39:49,1248380123675381760,2707139538,lukas mclean,Vancouver
0,atandon,people get plastic surgery look better need sunglasses quotableravi,2020-04-07 19:27:44,1247607006887739392,23512808,amit,Vancouver
2,DReay,major surgery mid 1960s st pauls hospital saskatoon would happen dads salary without medicare doctor tried give dad invoice unsuccessfully forever thankful,2020-04-07 01:46:11,1247339859519234048,20030804,david reay,Vancouver
0,atandon,people get plastic surgery look better need sunglasses quotableravi,2020-04-07 19:27:44,1247607006887739392,23512808,amit,Vancouver
2,DReay,major surgery mid 1960s st pauls hospital saskatoon would happen dads salary without medicare doctor tried give dad invoice unsuccessfully forever thankful,2020-04-07 01:46:11,1247339859519234048,20030804,david reay,Vancouver
1,saramontgomeryy,im surrounded greenery ocean life good chemo im used self isolation,2020-04-08 01:35:54,1247699658618503168,704911789109211136,goddess sara,Vancouver
1,saramontgomeryy,im surrounded greenery ocean life good chemo im used self isolation,2020-04-08 01:35:54,1247699658618503168,704911789109211136,goddess sara,Vancouver
0,JoHairStudio1,matter causes hair loss whether result chemotherapy cancer treatment alopecia medications something else wigs really help look feel like,2020-04-09 22:37:22,1248379505091084288,2589002827,jo hair studio,Vancouver
0,JoHairStudio1,matter causes hair loss whether result chemotherapy cancer treatment alopecia medications something else wigs really help look feel like,2020-04-09 22:37:22,1248379505091084288,2589002827,jo hair studio,Vancouver
0,bretthuff22,m64 tumor yes mua3 fine marvel nerds like us ive never played mario u deluxe,2020-04-07 23:28:43,1247667650282409984,22381040,brett huff,Vancouver
0,bretthuff22,m64 tumor yes mua3 fine marvel nerds like us ive never played mario u deluxe,2020-04-07 23:28:43,1247667650282409984,22381040,brett huff,Vancouver
7,GillSharlene,happy easter monday join us today complimentary webinar coronavirus implications cancer care current state treatment prioritization adv care planning wellness tbdresults camo national survey also presented bccancer womenincancer,2020-04-13 16:01:12,1249729360279429120,1107832632,sharlene gill,Vancouver
7,GillSharlene,happy easter monday join us today complimentary webinar coronavirus implications cancer care current state treatment prioritization adv care planning wellness tbdresults camo national survey also presented bccancer womenincancer,2020-04-13 16:01:12,1249729360279429120,1107832632,sharlene gill,Vancouver
7,GillSharlene,happy easter monday join us today complimentary webinar coronavirus implications cancer care current state treatment prioritization adv care planning wellness tbdresults camo national survey also presented bccancer womenincancer,2020-04-13 16:01:12,1249729360279429120,1107832632,sharlene gill,Vancouver
7,GillSharlene,happy easter monday join us today complimentary webinar coronavirus implications cancer care current state treatment prioritization adv care planning wellness tbdresults camo national survey also presented bccancer womenincancer,2020-04-13 16:01:12,1249729360279429120,1107832632,sharlene gill,Vancouver
3437,CarleighBaker,early cancer season,2020-04-16 21:46:32,1250903429649625088,323927421,cbakes,Vancouver
0,miss604_RN,gall bladder surgery emergency csection kid special care nursery 9 daysi paid nothing son speech delay went speech therapist free sister lung cancer shes seeing oncologist regularly getting treatment meds free,2020-04-16 05:16:37,1250654307663245312,59394828,may,Vancouver
3437,CarleighBaker,early cancer season,2020-04-16 21:46:32,1250903429649625088,323927421,cbakes,Vancouver
0,miss604_RN,gall bladder surgery emergency csection kid special care nursery 9 daysi paid nothing son speech delay went speech therapist free sister lung cancer shes seeing oncologist regularly getting treatment meds free,2020-04-16 05:16:37,1250654307663245312,59394828,may,Vancouver
0,thomasstringham,kidding cough opioid user smoker cancer patient accident survivor infect people also none causes death growing exponentially,2020-04-17 22:53:00,1251282543472570368,18589039,thomas stringham,Vancouver
0,JeffDibben,another day constructionbc 5 guys getting minivan workers constantly coming within 2 feet congratulations constructionworkers wife cancer risk infecting lose income,2020-04-17 14:45:30,1251159857882820608,579035669,jeff dibben,Vancouver
0,thomasstringham,kidding cough opioid user smoker cancer patient accident survivor infect people also none causes death growing exponentially,2020-04-17 22:53:00,1251282543472570368,18589039,thomas stringham,Vancouver
0,JeffDibben,another day constructionbc 5 guys getting minivan workers constantly coming within 2 feet congratulations constructionworkers wife cancer risk infecting lose income,2020-04-17 14:45:30,1251159857882820608,579035669,jeff dibben,Vancouver
1,NatalieLanovill,yeah know mean thought milk thistle gallbladder surgery didnt liver problems meds youre taking,2020-04-16 08:55:04,1250709282879750144,94900143,natalie lanoville,Vancouver
0,elvisglazier,apparently way get tested bc steal 60 foot yacht tell coast guard come closer cuz got chinavirus cough cough little access health care family doctors dentist optometrists elective surgery,2020-04-16 05:25:29,1250656540383559680,132304079,elvis glazier,Vancouver
0,miss604_RN,gall bladder surgery emergency csection kid special care nursery 9 daysi paid nothing son speech delay went speech therapist free sister lung cancer shes seeing oncologist regularly getting treatment meds free,2020-04-16 05:16:37,1250654307663245312,59394828,may,Vancouver
1,NatalieLanovill,yeah know mean thought milk thistle gallbladder surgery didnt liver problems meds youre taking,2020-04-16 08:55:04,1250709282879750144,94900143,natalie lanoville,Vancouver
0,elvisglazier,apparently way get tested bc steal 60 foot yacht tell coast guard come closer cuz got chinavirus cough cough little access health care family doctors dentist optometrists elective surgery,2020-04-16 05:25:29,1250656540383559680,132304079,elvis glazier,Vancouver
0,miss604_RN,gall bladder surgery emergency csection kid special care nursery 9 daysi paid nothing son speech delay went speech therapist free sister lung cancer shes seeing oncologist regularly getting treatment meds free,2020-04-16 05:16:37,1250654307663245312,59394828,may,Vancouver
2,denisecp87,soon wont able enjoy summer see going end till 2021 hope get surgery done soon,2020-04-14 23:39:35,1250207100665352192,42906852,donna troll,Vancouver
2,debdillistone,schooled sneak peek glascott make cb principal hes surgery via hollywoodlife,2020-04-14 17:23:30,1250112457122574336,261856775,deb dillistone,Vancouver
0,WaynesPlanet,getting ridiculous hospitals havent 50 capacity weeks able get 12 day surgery recoveries back docket,2020-04-14 01:37:01,1249874268273274880,53528801,wayne,Vancouver
2,denisecp87,soon wont able enjoy summer see going end till 2021 hope get surgery done soon,2020-04-14 23:39:35,1250207100665352192,42906852,donna troll,Vancouver
2,debdillistone,schooled sneak peek glascott make cb principal hes surgery via hollywoodlife,2020-04-14 17:23:30,1250112457122574336,261856775,deb dillistone,Vancouver
0,WaynesPlanet,getting ridiculous hospitals havent 50 capacity weeks able get 12 day surgery recoveries back docket,2020-04-14 01:37:01,1249874268273274880,53528801,wayne,Vancouver
0,RukhsanaSukhan,child self injurious behaviour severe caused detach retinas requires surgery theres celebrating happening thats reality really happens support individuals families social platitudes dont cut,2020-04-12 20:57:51,1249441625140383744,948986109027008512,rukhsana sukhan,Vancouver
2,jdouglaslittle,ottawa dental surgery clinic operating days week emergencies,2020-04-12 19:48:47,1249424244640907264,2790351250,doug little,Vancouver
0,RukhsanaSukhan,child self injurious behaviour severe caused detach retinas requires surgery theres celebrating happening thats reality really happens support individuals families social platitudes dont cut,2020-04-12 20:57:51,1249441625140383744,948986109027008512,rukhsana sukhan,Vancouver
2,jdouglaslittle,ottawa dental surgery clinic operating days week emergencies,2020-04-12 19:48:47,1249424244640907264,2790351250,doug little,Vancouver
3,GillSharlene,routinely yet best clinically stage big questions,2020-04-13 16:03:44,1249729994500136960,1107832632,sharlene gill,Vancouver
3,GillSharlene,routinely yet best clinically stage big questions,2020-04-13 16:03:44,1249729994500136960,1107832632,sharlene gill,Vancouver
15,maryadevera,today team proud launch unifiedstudy help understand impacts coronavirus patients undergoing treatment cancer please help us spread word ccorstudy coreubc bccancer pictwittercomeabcr3oo7m,2020-04-22 23:47:08,1253108104889171968,1480715953,dr mary abigail de vera,Vancouver
5,GillSharlene,join us wed part ii onced camo free webinar series coronavirus cancer care focus pandemic ethics surgery prioritization case discussions lung gi ca c19 drcarlvancouvr drcheemacancer scottrberry bccancer coloncanada pictwittercomlaf3e2ushh,2020-04-22 21:09:32,1253068444250984448,1107832632,sharlene gill,Vancouver
3,clairehsnyman,2200 cancer cases could going undetected week amid coronavirus uk risk going doctor much greater seeking medical help potentially catching coronavirus,2020-04-22 18:34:23,1253029399294693376,43534714,claire snyman,Vancouver
18,GillSharlene,attention cdncancertrials investigators thank jonloree leading important coronavirus cancer initiative tracking cancer patient outcomes develop coronavirus bccancer,2020-04-22 15:58:12,1252990094954254336,1107832632,sharlene gill,Vancouver
15,maryadevera,today team proud launch unifiedstudy help understand impacts coronavirus patients undergoing treatment cancer please help us spread word ccorstudy coreubc bccancer pictwittercomeabcr3oo7m,2020-04-22 23:47:08,1253108104889171968,1480715953,dr mary abigail de vera,Vancouver
5,GillSharlene,join us wed part ii onced camo free webinar series coronavirus cancer care focus pandemic ethics surgery prioritization case discussions lung gi ca c19 drcarlvancouvr drcheemacancer scottrberry bccancer coloncanada pictwittercomlaf3e2ushh,2020-04-22 21:09:32,1253068444250984448,1107832632,sharlene gill,Vancouver
3,clairehsnyman,2200 cancer cases could going undetected week amid coronavirus uk risk going doctor much greater seeking medical help potentially catching coronavirus,2020-04-22 18:34:23,1253029399294693376,43534714,claire snyman,Vancouver
18,GillSharlene,attention cdncancertrials investigators thank jonloree leading important coronavirus cancer initiative tracking cancer patient outcomes develop coronavirus bccancer,2020-04-22 15:58:12,1252990094954254336,1107832632,sharlene gill,Vancouver
0,bchealthyliving,charitable sector hit hit hard coronavirus pandemic greatest financial challenge canadian cancer society faced 80 year history pictwittercom6zqn2oco5t,2020-04-20 16:06:03,1252267293926711296,29571245,bcahl,Vancouver
0,DavidCarrigg,coronavirus flupneumonia cause death three per cent canadians 2018 go higher cancer 2018 28 per cent heart disease 18 per cent accidents killed 13290 people year,2020-04-20 04:16:45,1252088794704228352,188603834,david carrigg,Vancouver
0,bchealthyliving,charitable sector hit hit hard coronavirus pandemic greatest financial challenge canadian cancer society faced 80 year history pictwittercom6zqn2oco5t,2020-04-20 16:06:03,1252267293926711296,29571245,bcahl,Vancouver
0,DavidCarrigg,coronavirus flupneumonia cause death three per cent canadians 2018 go higher cancer 2018 28 per cent heart disease 18 per cent accidents killed 13290 people year,2020-04-20 04:16:45,1252088794704228352,188603834,david carrigg,Vancouver
1,K_Somaratne,jeanine pirro 68 cancer survivor gets coronavirus likely wont end well im bamboozled people willing sacrifice name liberty freedom,2020-04-19 21:53:44,1251992404799836160,51914182,kamil somaratne,Vancouver
